contentid,contenttypeid,title,createdtime,modifiedtime,tel,telname,homepage,firstimage,firstimage2,cpyrhtDivCd,areacode,sigungucode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,cat1,cat2,cat3,addr1,addr2,zipcode,mapx,mapy,mlevel,overview
2764950,12,고덕생활체육공원,20211029200333,20250318113334,,,"<a href=""https://reserve.yjuc.or.kr/""target=""_blank"" title=""새창 : 홈페이지 이동"">https://reserve.yjuc.or.kr/</a>",http://tong.visitkorea.or.kr/cms/resource/46/3338846_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/3338846_image3_1.jpg,Type3,31,18,41,630,VE,VE03,VE030500,A02,A0202,A02020700,경기도 양주시 고덕로 187-55,(덕계동),11460,127.0640508693,37.8044531036,6,"양주시에 있는 스포츠 시설로 넓은 인조잔디 축구장과 육상 트랙, 체력단련시설, 인조 풋살구장, 농구 연습장과 관람석 801석으로 조성되어 있다. 봄에 벚꽃이 만개하면 고장산으로 연결된 산책로엔 하늘을 가릴 정도로 온통 하얀 벚꽃으로 덮여 가족과 함께 운동하며 즐길 수 있는 체육시설이다. 축구장 주변으로 화장실과 수돗가, 음료자판기, 경기 시 대기실로 사용할 수 있는 건물이 위치해 있어 이용에 불편함이 없다."
2784652,39,고랑포이야기,20211201221759,20250702104852,,,,http://tong.visitkorea.or.kr/cms/resource/09/2784909_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/2784909_image2_1.jpg,Type3,31,21,41,800,FD,FD05,FD050100,A05,A0502,A05020900,경기도 연천군 장남면 장남로 205,,11050,126.8550897005,37.9887583825,6,고랑포이야기는 고랑포구의 역사 및 안보 체험을 할 수 있는 연천 고랑포구 역사공원과 연천을 대표하는 고구려 3대 성 중 하나인 연천 호로고루의 중간에 있는 카페이다. 카페 입구에 들어서면 카운터를 지나 넓은 정원이 펼쳐진다. 작은 분수와 텃밭을 중심으로 강변을 따라 설치한 야외 테라스 등이 조성된 아름다운 정원이 있다. 야외 테라스 테이블에서는 임진강을 가까이서 조망할 수 있고 연천 호로고루도 한눈에 들어온다. 정원 한쪽으로는 조그마한 골프 연습장이 있다. 골프 연습장 쪽에도 실내 공간이 추가로 있다. 이곳은 공간도 널찍하고 테이블도 넉넉하여 훨씬 편안한 환경이다. 날이 좋지 않은 날에는 이곳 실내에서 임진강을 조망할 수도 있다.​
2852837,39,고래옥,20220914095136,20250626152034,,,,http://tong.visitkorea.or.kr/cms/resource/23/2852823_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2852823_image3_1.jpg,Type3,31,1,41,820,FD,FD01,FD010100,A05,A0502,A05020100,경기도 가평군 유명로 1641-11,,12467,127.4851050993,37.6757813086,6,"고래옥은 가평군 설악면에 있는 대형 닭갈비 막국수 전문점이다. 다른 곳과 다르게 이곳은 닭 부위를 구분해서 닭갈비와 닭 목살을 판매하고, 막국수도 어디에서나 먹을 수 있는 들기름 막국수, 비빔 막국수 외에 독특하게 순 메밀 회막국수를 맛볼 수 있다. 막국수나 닭갈비 외에도 한우 안창살, 한우 살치살 등의 한우 숯불구이도 취급하고 있으며 겨울 한정으로 순댓국과 만둣국도 제공하고 있다. 모든 메뉴는 주문과 동시에 조리하므로 약간의 기다림이 필요하다. 막국수는 주문과 동시에 면을 뽑아 음식을 만들고 닭갈비는 주문받아 초벌을 해서 제공한다. 매장도 대형이고 주차장도 대형이라 이용이 매우 편리하다."
134597,39,고려설렁탕해장국,20040706090000,20260224171906,,,,https://tong.visitkorea.or.kr/cms/resource/47/1857447_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/47/1857447_image3_1.jpg,Type3,,,41,800,FD,FD01,FD010100,,,,경기도 연천군 청산면 초대로 5,,11023,127.080310404099,37.9885416554467,6,"포천신북리조트스프링폴온천 부근에 위치한 고려설렁탕해장국은 설렁탕 및 해장국 전문점이다. 아이부터 어르신까지 호불호 없이 즐길 수 있는 보양식으로 든든함을 느끼게 해 많은 사랑 받는 곳이다. 고려설렁탕해장국의 대표메뉴는 돌솥설렁탕과 해장국이다. 신선한 재료로 정성껏 부드럽게 만든 사골국물에 좋은 양지를 엄선하여 넣고 끓여 담백하면서도 개운한 감칠맛이 난다. 주말 및 공휴일에는 대기가 있을 정도로 찾는 사람이 많고 넓고 쾌적한 주차장이 있다.
은현IC에서 차량으로 약 10분 소요된다. 인근에 연천전곡리유적, 한탄강 유원지, 포천 허브 아일랜드 등이 있다."
2753024,28,고멧 캠핑장,20211005232913,20250411185926,,,"<a href=""http://www.gomet263.com/comm.html?idx=3154&tab=1&opt=view/"" target=""_blank"" title=""새창 : 고멧 캠핑장 사이트로 이동"">http://www.gomet263.com</a>",http://tong.visitkorea.or.kr/cms/resource/47/2753247_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/47/2753247_image2_1.JPG,Type3,31,1,41,820,AC,AC05,AC050100,A03,A0302,A03021700,경기도 가평군 가평읍 용추로 227-98,,12408,127.4869222112,37.8450505490,6,"가평에 위치한, 고멧 캠핑장은 스파 펜션으로 유명한 코멧 263 펜션에서 함께 운영하는 캠핑장으로, 모빌홈과 카라반이 총 12개 운영되고 있다. 용추계곡이 바로 앞에 내려다보이는 위치로, 계곡을 따라 지붕과 테이블이 설치되어 있어 여름 피서객들에게 인기이다. 계곡 물놀이가 질린다면 용추 올레길을 따라 산책을 나서보는 것도 좋다. 차량이 없는 투숙객들은 가평 터미널의 조은 마트를 이용하면 숙소까지 무료 픽업서비스를 이용할 수 있다."
2854557,39,고모리 남도한상,20220916103253,20250806113149,,,"<a href=""https://www.instagram.com/namdo.hansang""target=""_blank"" title=""새창 : 고모리 남도한상 인스타그램 이동"">https://www.instagram.com/namdo.hansang</a>",http://tong.visitkorea.or.kr/cms/resource/38/2854538_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2854538_image3_1.jpg,Type3,31,29,41,650,FD,FD01,FD010100,A05,A0502,A05020100,경기도 포천시 소흘읍 죽엽산로 685-4,,11186,127.1655646923,37.7742223544,6,"고모리 남도한상은 포천시 소흘읍에 있는 전라도 정통 남도 한정식집이다. 남도의 손맛으로 정성껏 차려 내는 한정식 밥상이다. 30여 가지의 남도 맛 반찬과 나물, 영광굴비가 곁들여져 풍성하게 차려지는 남도한상 한정식과 추가로 선택할 수 있는 별미요리인 보리굴비, 꼬막회무침, 암꽃게간장게장, 모둠생선구이, 홍어삼합, 장대찜과 같은 요리가 있는 한정식 메뉴도 있다. 밥도 돌솥으로 지은 후 좌석 옆에서 바로 퍼준다. 내부는 한정식집이지만, 모두 입식 좌석으로 되어 있어 편리하다. 입구 양쪽으로 야외 좌석도 있다. 넓은 전용 주차장이 있어 이용이 편리하다."
2853483,39,고모리 뜰안에밥상,20220914154513,20250806105536,,,,http://tong.visitkorea.or.kr/cms/resource/73/2853473_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2853473_image3_1.jpg,Type3,31,29,41,650,FD,FD01,FD010100,A05,A0502,A05020100,경기도 포천시 소흘읍 광릉수목원로 724-23,,11187,127.1564016483,37.7739250004,6,"고모리 뜰안에밥상은 광릉수목원 인근에 위치한 한정식 전문점이다. 고즈넉한 풍경과 함께 정갈하고 고급스러운 한식을 맛볼 수 있는 곳이다. 한상차림 세트정식과 한상차림이 있는데, 세트메뉴에는 주메뉴가 2가지나 포함된다. 공통으로 차려지는 음식으로는 된장찌개와 콩비지찌개, 잡채, 도토리전, 각종 밑반찬 12가지이다. 모든 메뉴는 인원수 대로 주문을 받으며, 2인 이상 주문이 가능하다. 별도 단품 메뉴도 제육볶음과 소불고기, 양념게장 등이 준비되어 있어 추가 주문이 가능하다."
2854746,39,고모리691,20220916135650,20250807104440,,,,http://tong.visitkorea.or.kr/cms/resource/43/2854743_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/43/2854743_image3_1.jpeg,Type3,31,29,41,650,FD,FD05,FD050100,A05,A0502,A05020900,경기도 포천시 소흘읍 고모루성길 267,,11185,127.1608005904,37.7966807635,6,"고모리 691은 포천시 고모리에 있는 브런치 카페 & 레스토랑이다. 대형 카페와 레스토랑을 함께 운영하는 곳이어서 장소도 넓고, 취급 메뉴도 다양하다. 식사를 하는 경우는 실내에서만 가능하며, 브런치는 외부에서도 먹을 수 있다. 다양한 디저트 케이크나 베이커리 제품도 즐길 수 있다. 테라스에 앉아 고모리 저수지를 바라보며 힐링할 수 있다. 브런치를 먹거나 시그니처 메뉴인 누룽지 파스타, 떠먹는 피자, 스테이크 등으로 식사했다면 디저트까지 즐긴 후 천천히 고모리 저수지 길을 산책해도 좋다. 자연이 주는 아름다움과 인간이 정성스레 가꾼 넓은 정원이 잘 어우러지는 곳이다. 대형 카페라 주차장이 넓어 이용하기 편리하다."
125521,12,고모저수지,20020430090000,20260304100426,,,,https://tong.visitkorea.or.kr/cms/resource/66/3519766_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/66/3519766_image3_1.jpg,Type1,,,41,650,NA,NA02,NA020300,,,,경기 포천시 소흘읍 고모리,,11185,127.163271,37.797619,6,"고모저수지는 경기 포천시 소흘읍 동쪽의 죽엽산 중심부에 있는 저수지이다. 저수지 주위로 아름다운 둘레길, 분수, 쉼터 등이 조성되어 가족과 산책 및 휴식하기에 좋다. 또한 주변 갤러리, 수상레저시설도 이용할 수 있어 여행지로도 손색이 없다. 반려견 동반이 가능한 음식점과 카페가 많아서 반려견 동반 나들이객도 많다."
2914808,12,고모호수공원,20221122112517,20260512112652,,,https://www.pocheon.go.kr/ktour,https://tong.visitkorea.or.kr/cms/resource/73/3458773_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/73/3458773_image3_1.jpg,Type1,,,41,650,VE,VE03,VE030500,,,,경기도 포천시 소흘읍 고모리,678-1,11185,127.164293971808,37.7939753247753,6,"경기도 포천시 고모리 죽엽산(해발 600m) 중심부에 있는 공원이다. 고모저수지 주변에 조성된 호수주변공원으로  고무저수지는 면적 0.18㎢에 저수량 1,300톤 규모이다. 고모는 어떤 사람이 늙은 고모님(한자로 할미 ‘고’)을 모시고 산 밑에 살았다 하여 붙여진 이름이다. 이 할미가 외로이 세상을 떠났는데  할미를 매장한 묘 앞에 있는 마을이라하여 이곳을 고모리라 부르게 되었다고 한다. 저수지 주변으로 2.6㎞ 길이의 고모저수지 둘레길과 광장, 분수대, 쉼터, 운동시설 등을 갖추고 있다. 분수는 4월 중순부터 11월 중순까지 휴일 12:00~17:30에 30분 간격으로 가동한다. 주변에 카페 갤러리, 레스토랑 등이 많아 나들이 겸 산책코스로 많은 사람들이 방문하고 있다.

※ 반려동물 동반 가능 (단, 개목줄 착용, 배설물 처리를 위한 비닐봉지 등을 구비해야 함)"
2733822,12,고봉산,20210813184500,20260313092637,,,고양시 문화관광 https://www.goyang.go.kr/visitgoyang,,,,,,41,285,NA,NA01,NA010100,,,,경기도 고양시 일산동구 중산동,산67-1,10330,126.7908,37.6925,6,"고봉산은 고양시 일산구에서 가장 높은 산이다. 이 산의 이름은 ‘높은 산봉우리’ 또는 ‘봉화를 올린다’라는 뜻에서 붙여진 이름이다. 멀리서 볼 때 북쪽이 높고 남쪽이 낮은 모양을 하고 있다.  삼국시대의 기록인 『삼국사기』에도 나오는 유명한 산으로 한강유역 일대를 두고 고구려, 백제, 신라가 치열한 접전을 벌인 군사, 교통, 전략상의 요충지였다. 이 산에서는 이를 증명하듯 곳곳에서 삼국시대의 토기편이 발견되고 있다. 고봉산에는 소나무, 느티나무, 참나무, 밤나무 등이 서식하고 있어 늘 시원한 그늘을 만들고 있으며 산기슭에는 만경사, 영천사의 작은 사찰과 함께 정지운 묘, 홍이상 묘와 같은 문화유산도 자리하고 있다. 또한 산에는 작은 바위들이 많은데 마당바위, 장사바위, 두꺼비바위, 붙임바위, 이무기바위, 벼락바위등이 대표적인 바위들이다. 정상에는 고봉산 봉수대가 위치하고 있다. 옛 문헌에는 이곳에 고봉산성이 있어 봉수대가 설치되었다고 기록하고 있다. 현재의 봉수대는 산 정상 봉우리를 중심으로 직사각형으로 돌 석축을 쌓은 상태로 남아 있다. 석축의 총둘레는 약 120m에 달하며, 높이는 약 5m에 이르고 있다. 고봉 봉수대는 주변의 자연돌을 쌓아 만든 봉수대로 특별히 무너진 곳 없이 비교적 보존 상태가 양호하다."
2873185,39,고봉산시래기,20221024141417,20250421175332,,,,http://tong.visitkorea.or.kr/cms/resource/78/2873178_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2873178_image3_1.jpg,Type3,31,2,41,285,FD,FD01,FD010100,A05,A0502,A05020100,경기도 고양시 일산동구 성석로 60 (중산동),,10319,126.7926374107,37.6850176923,6,"고봉산 시래기는 일산동구 고봉산 아래에 있는 생선구이와 가마솥 밥 전문점이다. 건물 1층에 초록색 간판이 눈에 띄는 이곳은 매장 앞에 주차장이 있어 편하게 주차할 수 있다. 깔끔하고 넓은 매장 안에는 테이블이 많이 배치되어 있어 많은 인원을 수용할 수 있다. 매일 직접 담은 김치와 당일 도정한 토종 품종 참드림으로 지은 가마솥 밥이 나오며 국내 청정지역 시래기를 사용하고 자화수 육각수를 이용하여 모든 음식을 만들고 있다. 이곳은 다양한 생선을 500도 화덕에서 구워 제공하며 시래기를 이용한 국밥과 육개장, 비빔밥, 가마솥 밥 등과 전국 20가지의 지역 막걸리를 판매하고 있어 다양하게 즐길 수 있다."
2893574,39,고센 주엽본점,20221102103713,20250424111442,,,,http://tong.visitkorea.or.kr/cms/resource/70/2893570_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2893570_image3_1.jpg,Type3,31,2,41,287,FD,FD02,FD020200,A05,A0502,A05020300,"경기도 고양시 일산서구 중앙로 1493 (주엽동, 문촌마을12단지아파트)",,10379,126.7549523133,37.6727240076,6,"고센 주엽본점은 주엽역과 대화역 사이 롯데마트 건너편에 있는 수제 꼬치구이 집이다. 테이블은 실내 실외 나뉘어있고 실외 테이블에는 비닐 막이 처져 있다. 날씨가 좋은 날은 실외 테이블이 붐빈다. 내부로 들어가면 대형 스크린이 설치되어 있고 편안한 분위기다. 메인메뉴는 수제 닭꼬치이다. 이 외에 어묵탕과 오코노미야키, 나가사끼짬뽕탕, 다꼬야끼, 골뱅이소면, 누룽지탕 같은 식사가 될만한 메뉴도 있다. 모든 꼬치는 매장 앞쪽에서 직접 구워준다. 친구와 간단하게 맥주 마시기에 부담 없고 좋다. 가게 뒤쪽에 넓은 주차장이 있다."
2873219,39,고스이,20221024142203,20250421175515,,,,http://tong.visitkorea.or.kr/cms/resource/05/2873205_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2873205_image3_1.jpg,Type3,31,2,41,285,FD,FD02,FD020200,A05,A0502,A05020300,경기도 고양시 일산동구 호수로 640 (장항동),,10401,126.7673571139,37.6592924590,6,"고스이는 2007년에 오픈하여 오랜 시간 한결같이 운영을 해온 정통 일식당이다. 내부는 룸으로 되어 있어 일행끼리 프라이빗하게 식사를 할 수 있다. 대표메뉴는 점심특선인 고스이 정식이다. 전복죽과 계절샐러드, 연어샐러드, 사시미, 해산물모듬 4종, 스시, 일품요리 3종, 튀김, 식사, 후식 순으로 음식이 나온다. 식사의 경우 매운탕은 맑은 지리 또는 매운탕, 밥은 알밥 또는 마끼 중에서 선택할 수 있다."
2891396,39,고씨네 생선구이 전문점,20221031103215,20250422174330,,,,http://tong.visitkorea.or.kr/cms/resource/90/2891390_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2891390_image3_1.jpg,Type3,31,2,41,281,FD,FD01,FD010100,A05,A0502,A05020100,경기도 고양시 덕양구 호국로 1059-72 (원당동),,10291,126.8515100706,37.6757698212,6,"고씨네 생선구이 전문점은 돌솥밥과 함께 다양한 생선구이를 즐길 수 있는 한식당이다. 메로, 갈치, 황태, 조기, 삼치, 꽁치, 고등어, 임연수어 등 다양한 생선 종류를 취급하고 있으며, 생선은 구이와 조림으로 주문이 가능하다. 생선구이는 주방에서 노릇노릇하게 구워져 나오고 테이블에서 철판에 올려 약한 불로 따뜻하게 먹을 수 있다. 식사는 돌솥밥으로 제공이 되며, 돌솥밥을 짓는 시간이 15분 정도 걸리는 점을 참고해야 한다."
3356049,39,고야카페,20240829134314,20241119170812,,,,http://tong.visitkorea.or.kr/cms/resource/90/3422190_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/3422190_image3_1.jpg,Type1,31,2,41,285,FD,FD05,FD050100,A05,A0502,A05020900,경기도 고양시 일산동구 중앙로 1271-1 (장항동),,10402,126.7727121731,37.6595397482,6,경기도 고양 관광정보센터 내부에 위치해서 고양시 관광을 소개하는 카페이다. 1층에 카페와 고양시의 행사를 소개하고 있다. 건물 내부에 한옥체험과 여행자 도서관도 있어서 다양한 활동을 카페에서 할 수 있다.
128139,12,고양 공양왕릉,20040514090000,20260318101005,,,http://www.goyang.go.kr/visitgoyang,https://tong.visitkorea.or.kr/cms/resource/62/3513562_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/62/3513562_image3_1.jpg,Type1,,,41,281,HS,HS01,HS010800,,,,경기도 고양시 덕양구 원당동,산 65-1,10290,126.839,37.68,6,"고려 공양왕릉은 고려의 마지막 왕인 공양왕과 그의 부인 순비 노 씨의 무덤이다. 공양왕은 이성계 등에 의해서 즉위한 이름뿐인 왕이었다. 조선 건국 직후 원주로 추방되었다가 1394년에 삼척부에서 두 아들과 함께 살해되었다. 1416년에 공양왕으로 봉하고 고양현에 무덤을 마련하였다. 왕과 함께 묻힌 왕비는 노신의 딸로 숙녕, 정신, 경화 세 공주와 창성군을 낳았으나 고려가 멸망한 후 왕과 함께 폐위되었다. 무덤은 쌍릉 형식으로 무덤 앞에는 비석과 상석이 하나씩 놓여 있고, 두 무덤 사이에 석등과 돌로 만든 호랑이 상이 있다. 이 호랑이 상은 고려의 전통적인 양식을 보여주고 있으나, 조선 초기의 왕릉인 태조와 태종 무덤의 것과 양식이 비슷하다. 무덤의 양쪽에는 문신과 무신상을 세웠다. 무덤 앞에 만들어 놓은 석물은 양식과 수법이 대체로 소박하다. 비석은 처음에 세운 것으로 보이지만 고려 공양왕 고릉이라는 글씨가 있는 무덤을 표시하는 돌은 조선 고종 때에 세운 것으로 알려지고 있다."
3025858,15,고양 동물교감치유 문화제,20231026163445,20251023143000,031-8075-4603,고양특례시,"<a href=""https://www.goyang.go.kr/www/user/bbs/BD_selectBbs.do?q_bbsCode=1030&q_bbscttSn=20251001185611559&q_currPage=1&q_pClCode="" target=""_blank"" title=""새창 : 고양 동물교감치유 문화제 홈페이지 이동"">https://www.goyang.go.kr/www/user/bbs/BD_selectBbs.do?q_bbsCode=1030&q_bbscttSn=20251001185611559&q_currPage=1&q_pClCode=</a>",http://tong.visitkorea.or.kr/cms/resource/11/3549011_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3549011_image3_1.jpg,Type3,31,2,41,285,EV,EV01,EV010600,A02,A0207,A02070200,경기도 고양시 일산동구 중앙로 1271-4 (장항동),일산문화광장,10402,126.7700763468,37.6579815492,6,"동물교감치유를 주제로 2025년 10월 25일 토요일 10시부터 17시까지 일산문화광장에서 열리는 문화제로 고양 펫스타 패션쇼, 반려동물 미니운동회, 어질리티시범 및 체험, 버스킹, OX퀴즈가 메인으로 준비되어 있다. 또한, 무료 동물등록, 반려견 행동교정교육, 미용교실, 펫마사지 등 프로그램과 리딩독, 동물감정카드 체험, 동물 그림검사 활동 등을 하는 치유존, 캐리커쳐, CPR체험, 인식표 만들기 등을 할 수 있는 체험존, 산업체존, 캠페인존, 우리농산물판매존, 플리마켓, 2025 펫츠런과 같은 7개 섹터를 방문할 수 있는 반려동물 문화축제이다."
125549,12,고양 벽제관지,20020510090000,20260312092314,,,http://www.goyang.go.kr/visitgoyang,https://tong.visitkorea.or.kr/cms/resource/16/3513516_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/16/3513516_image3_1.jpg,Type1,,,41,281,HS,HS01,HS010700,,,,경기 고양시 덕양구 고양동,,10274,126.9007848164469,37.70455754969595,6,"고양 벽제관지는 조선시대의 객사인 벽제관이 위치했던 장소이다. 1476년(성종 7) 11월에 세운 벽제관은 우리나라에 오는 중국 사신의 공용숙박시설이 있었던 곳이다. 중국과 조선을 잇는 곳에 위치하여 당시 중국과의 외교에서 핵심적 역할을 수행했다. 이곳은 1592년 임진왜란으로 당시의 고양군청이 훼손되면서 1625년(인조 3)에 이곳으로 함께 옮겨지게 되었다. 일제강점기에는 조선총독부에 의해 그 원형이 훼손되었고, 조선총독부 2대 총독인 하세가와는 벽제관의 부속 건물인 육각정을 일본으로 불법 반출했다. 한국전쟁으로 건물과 담장이 소실되었으며, 1960년대에는 그때까지 남아 있는 삼문마저 허물어졌다. 현재는 건물의 기둥을 받치던 돌의 일부만이 남아 옛 흔적을 찾기가 힘들지만 지리적인 위치로 인한 전투와 한중외교사의 역사적인 의미가 인정되어 1965년 사적으로 지정되었다."
125551,12,고양 서삼릉 [유네스코 세계유산],20020510090000,20251211174642,,,"<a href=""https://royal.khs.go.kr/ROYAL/contents/R106020000.do?schBdcode=rtm&pageType=story&bdProgramCode=storyCtg7&returnPage=subMain&schBdIdx=20231026055021553907&schIdx=7"" target=""_blank"" title=""새창 : 국가유산청 궁능유적본부 홈페이지로 이동"">https://royal.khs.go.kr</a>",,,,31,2,41,281,HS,HS01,HS010800,A02,A0201,A02010700,경기도 고양시 덕양구 서삼릉길 233-126 (원당동),,10292,126.8669756845,37.6630660206,6,"서삼릉(西三陵)은 ‘서쪽에 있는 3기의 능’이라는 뜻으로 경기 고양시에 위치한 조선왕릉 중 서오릉 다음으로 큰 왕릉군이다. 1537년(중종 32) 중종의 두 번째 왕비 장경왕후의 희릉(禧陵)이 현 서울 서초구 헌릉과 인릉 서쪽 언덕에서 현재의 자리로 옮겨졌고, 1545년(인종 1) 중종의 정릉이 희릉 서쪽 언덕에 조성되자 능의 이름을 희릉과 합쳐 정릉이라 하였다. 그러나 1562년(명종 17) 정릉이 현 서울 강남구로 옮겨지면서 다시 희릉이 되었다. 이후 인종의 효릉(孝陵), 소현세자의 소현묘(昭顯墓, 이후 소경원(昭慶園)), 철종의 예릉(睿陵)이 조성되었다. 그러다가 일제강점기 때 전국에 있던 왕을 비롯한 왕실가족의 태실(胎室)과 왕자·왕녀·후궁의 묘와 문효세자의 효창원(孝昌園)이 서삼릉 경내로 옮겨졌다. 1945년 광복 후 의소세손의 의령원(懿寧園)이 옮겨졌고, 도시화 개발 시기에 왕실 후궁들의 묘와 폐비 윤씨의 회묘(懷墓)가 경내로 옮겨지면서 지금의 서삼릉이 되었다."
125552,12,고양 서오릉 [유네스코 세계유산],20021014090000,20260327092150,,,https://royal.khs.go.kr,https://tong.visitkorea.or.kr/cms/resource/20/3527720_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/20/3527720_image3_1.jpg,Type1,,,41,281,HS,HS01,HS010800,,,,경기도 고양시 덕양구 서오릉로 334-32,,10548,126.900766297274,37.6235552310618,6,"서오릉(西五陵)은 ‘서쪽에 있는 5기의 능’이라는 뜻으로 경릉(敬陵), 창릉(昌陵), 익릉(翼陵), 명릉(明陵), 홍릉(弘陵)의 다섯 능을 말한다. 서오릉은 구리 동구릉(東九陵) 다음으로 규모가 큰 조선왕실의 왕릉군이다. 1457년(세조 3) 세조의 첫째 아들 의경세자(추존 덕종)의 의묘(懿墓, 경릉)가 처음 조성되었고 1470년(성종 1) 예종의 창릉(昌陵)이 왕릉으로서 최초로 조성되었다. 이후 순회세자의 순창원(順昌園), 인경왕후의 익릉(翼陵), 숙종의 명릉(明陵), 정성왕후의 홍릉( 弘陵)이 차례로 조성되어 조선시대에는 5기의 능과 1기의 원이 조성되었다. 그러다가 1970년대 영빈 이씨의 수경원(綏慶園)과 옥산부대빈 장씨의 대빈묘(大嬪墓)가 옮겨져 지금의 서오릉이 되었다."
1105623,14,고양 선인장전시관,20101009011521,20250416173305,,,,http://tong.visitkorea.or.kr/cms/resource/38/3077038_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/3077038_image3_1.jpg,Type3,31,2,41,285,VE,VE07,VE070300,A02,A0206,A02060300,경기도 고양시 일산동구 호수로 731 (장항동),,10400,126.7604631520,37.6645195058,6,"고양시 일산 호수 공원 내 서쪽에 있는 고양 선인장 전시관은 고양시 농업기술센터에서 운영하는 것으로 유리온실과 육묘장으로 구성된 실내 전시관이다. 선인장과 다육식물 등 세계 희귀 선인장을 한 곳에 식재, 전시한 흥미로운 체험식 전시관으로 계절이나 날씨에 관계없이 관람할 수 있게 실내 온도를 항상 15도로 유지하고 있다. 전시관 모양이 5대양 6대주 모양이며 그 대륙에 분포되어 있는 선인장을 전시하고 좀 더 자세히 설명되어 있어서 세계 여행을 하는 듯 이곳을 둘러볼 수 있다. 특히 이곳에는 파키 포디움 라메리와 금호 선인장 등 부를 가져다준다는 선인장과 카라 루마, 운 카리나 데카리 등의 희귀 선인장도 식재되어 있다. 로열티를 내지 않고 우리 기술로 품종 개발이 이루어진 선인장, 다육식물과 접목시킨 선인장 등 다양한 선인장과 다육식물을 만나볼 수 있는 곳이다."
254860,14,고양 아람누리,20070904090000,20250416165830,,,"<a href=""http://www.artgy.or.kr/"" target=""_blank"" title=""새창 : 고양문화재단 홈페이지로 이동"">http://www.artgy.or.kr</a>",http://tong.visitkorea.or.kr/cms/resource/99/3057699_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/3057699_image3_1.jpg,Type3,31,2,41,285,VE,VE06,VE060100,A02,A0206,A02060600,경기도 고양시 일산동구 중앙로 1286 (마두동),,10409,126.7728121221,37.6610284652,6,"고양시 일산동구 마두동에 위치한 아람누리는 ‘크고 아름다운 세상’이라는 의미의 우리말이다. 2007년 5월 4일 개관한 아람누리는 오페라극장인 아람극장, 최상의 건축 음향을 자랑하는 아람음악당, 최첨단 가변형 극장 새라새극장 등 3개의 공연장으로 구성되어 있으며, 이동형 파티션을 갖춘 아람미술관, 창의적 전시공간 갤러리누리, 정발산의 울창한 숲으로 둘러싸인 노루목야외극장, 그리고 문화예술 강의시설과 카페·식당등의 편의시설이 갖추어진 아람마슬이 있다.

(출처 : 고양 아람누리 홈페이지)"
