addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3
경기도 부천시 소사구 심곡로34번길 43 (송내동),,31,A05,A0502,A05020700,2742202,39,20210909220343,http://tong.visitkorea.or.kr/cms/resource/69/2742269_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2742269_image3_1.jpg,Type3,126.7731310320,37.4811160630,6,20250516104417,11,,인하찹쌀순대,14739,41,194,FD,FD02,FD020500
경기도 이천시 진상미로1385번길 221-6,,31,A03,A0302,A03021700,2908313,28,20221115133201,http://tong.visitkorea.or.kr/cms/resource/92/2908292_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/92/2908292_image3_1.JPG,Type3,127.4700959102,37.1726198683,6,20250109135240,26,,인휴글램핑,17408,41,500,AC,AC05,AC050100
경기도 김포시 월곶면 김포대로3023번길 83,,31,A05,A0502,A05020100,2845635,39,20220830104742,http://tong.visitkorea.or.kr/cms/resource/28/2845628_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2845628_image3_1.jpg,Type3,126.5268076894,37.7301882653,6,20250626150854,8,,일대교몽돌장어,10020,41,570,FD,FD01,FD010100
경기도 안산시 상록구 안산대학로 104 (일동),,31,A05,A0502,A05020100,2872554,39,20221021143409,http://tong.visitkorea.or.kr/cms/resource/47/2872547_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2872547_image3_1.jpg,Type3,126.8695048237,37.3094710273,6,20250613093336,15,,일동토종순대감자탕 본관,15328,41,271,FD,FD01,FD010100
경기도 고양시 덕양구 고양대로 1955 (동산동),2층,,,,,4025036,38,20260225203107,https://tong.visitkorea.or.kr/cms/resource/74/4045874_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/74/4045874_image3_1.jpg,Type3,126.89477806511,37.6469771187284,,20260330091611,,,일렉트로마트 스타필드 고양점,10595,41,281,SH,SH04,SH040300
경기도 안성시 공도읍 서동대로 3930-39,2층,,,,,4025475,38,20260227021119,https://tong.visitkorea.or.kr/cms/resource/26/4043026_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/26/4043026_image3_1.JPG,Type3,127.147249620616,36.9946334108693,,20260327092150,,,일렉트로마트 스타필드 안성점,17563,41,550,SH,SH04,SH040300
경기도 하남시 미사대로 750 (신장동),1층,,,,,2925591,38,20221031222819,https://tong.visitkorea.or.kr/cms/resource/24/4018824_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/24/4018824_image3_1.jpg,Type3,127.223940331575,37.5454041231797,6,20260327092150,,,일렉트로마트 스타필드 하남점,12942,41,450,SH,SH04,SH040300
경기도 수원시 장안구 수성로 175 (정자동),5층,,,,,4025432,38,20260227010543,https://tong.visitkorea.or.kr/cms/resource/30/4044830_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/30/4044830_image3_1.jpg,Type3,126.991574559571,37.2874453391147,,20260330091611,,,일렉트로마트 스타필드수원점,16318,41,111,SH,SH04,SH040300
경기도 안양시 동안구 동안로 119 (호계동),7층,,,,,3305566,38,20240202144741,https://tong.visitkorea.or.kr/cms/resource/76/4023576_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/76/4023576_image3_1.jpg,Type3,126.951223253535,37.3892103451392,6,20260327092150,,,일로딜로 뉴코아아울렛 평촌점,14073,41,173,SH,SH04,SH040300
경기도 광명시 하안로287번길 8 (하안동),5층,,,,,3305894,38,20240202162653,https://tong.visitkorea.or.kr/cms/resource/24/4017924_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/24/4017924_image3_1.jpg,Type3,126.879893649794,37.4612162665461,6,20260316105417,,,일로딜로 뉴코아팩토리아울렛 광명점,14305,41,210,SH,SH04,SH040300
경기도 광주시 남종면 산수로 1633-20,,31,A05,A0502,A05020900,2861582,39,20220928140556,http://tong.visitkorea.or.kr/cms/resource/80/2861580_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/2861580_image3_1.jpg,Type3,127.2991660782,37.4958515750,6,20250425135945,5,,일로향실,12708,41,610,FD,FD05,FD050100
경기도 용인시 기흥구 기흥단지로 94 (고매동),,,,,,2737276,39,20210830184224,https://tong.visitkorea.or.kr/cms/resource/19/2737519_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/19/2737519_image3_1.jpg,Type3,127.10684496381761,37.22574055747169,6,20260506135850,,,일만호,17086,41,463,FD,FD02,FD020200
경기도 의정부시 평화로 311 (호원동),,31,A05,A0502,A05020100,2875114,39,20221025164431,http://tong.visitkorea.or.kr/cms/resource/03/2875103_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2875103_image3_1.jpg,Type3,127.0470937354,37.7198154309,6,20250722172516,25,,일미만두,11705,41,150,FD,FD01,FD010100
경기도 고양시 덕양구 행주산성로 168,,31,A05,A0502,A05020100,615348,39,20080827021952,,,,126.8145877763,37.6009834201,6,20250312163613,2,,일미정,10440,41,281,FD,FD01,FD010100
경기도 광주시 퇴촌면 가새골길 85,,31,A02,A0206,A02060300,130476,14,20071106105955,http://tong.visitkorea.or.kr/cms/resource/26/3527326_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/3527326_image3_1.jpg,Type1,127.3219988534,37.4428414701,6,20251204151433,5,,일본군 위안부 역사관,12715,41,610,VE,VE07,VE070300
경기도 고양시 일산서구 대산로 213,,31,A02,A0203,A02030600,2613637,12,20190731004320,http://tong.visitkorea.or.kr/cms/resource/43/3392143_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/43/3392143_image3_1.JPG,Type3,126.7547910638,37.6781539277,6,20250325170646,2,,일산 대화동 먹자골목,10377,41,287,VE,VE04,VE040100
경기도 고양시 일산동구 중산로 306-176 (성석동),,31,A01,A0101,A01010500,128989,12,20060530090000,http://tong.visitkorea.or.kr/cms/resource/15/3527715_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/3527715_image3_1.jpg,Type1,126.7911037826,37.7004047622,6,20250903170139,2,,일산 어린이천문대,10329,41,285,VE,VE02,VE020500
경기도 고양시 일산서구 경의로917번길 26,,,,,,132509,38,20031117090000,,,,126.758605786406,37.7004655027252,6,20260304100426,,,일산가구단지,10231,41,287,SH,SH05,SH050200
경기도 고양시 덕양구 원당로 289,,31,A05,A0502,A05020100,2869075,39,20221018113050,,,,126.8492408797,37.6741394146,6,20250626153934,2,,일산교자,10290,41,281,FD,FD01,FD010100
경기도 고양시 일산서구 후곡로 12 (일산동),,31,A05,A0502,A05020100,2875055,39,20221025161823,http://tong.visitkorea.or.kr/cms/resource/52/2875052_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2875052_image3_1.jpg,Type3,126.7633847151,37.6784290487,6,20250422155730,2,,일산봉이칼국수&쭈꾸미 본점,10375,41,287,FD,FD01,FD010100
경기도 고양시 일산동구 고일로 134 (풍동),,,,,,2903917,39,20221109184938,,,,126.79999467420029,37.662665413266915,6,20260415111823,,,일산생갈비,10308,41,285,FD,FD01,FD010100
경기도 고양시 일산서구 대화로 362 (대화동),,31,A05,A0502,A05020300,2893036,39,20221101163004,http://tong.visitkorea.or.kr/cms/resource/33/2893033_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2893033_image3_1.jpg,Type3,126.7490719717,37.6842058985,6,20250423135444,2,,일산소바,10226,41,287,FD,FD02,FD020200
경기도 고양시 일산서구 일청로12번길 9 (일산동),,31,A04,A0401,A04010100,132419,38,20020619090000,http://tong.visitkorea.or.kr/cms/resource/89/3465789_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/89/3465789_image3_1.JPG,Type3,126.7708393847,37.6856783379,6,20251104172450,2,,일산시장,10342,41,287,SH,SH06,SH060100
경기도 고양시 일산서구 호수로838번길 68 (대화동),,31,A05,A0502,A05020300,2893483,39,20221102093509,http://tong.visitkorea.or.kr/cms/resource/75/2893475_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2893475_image3_1.jpg,Type3,126.7516831723,37.6725656345,6,20251117164442,2,,일산이삭소바,10383,41,287,FD,FD02,FD020200
경기도 고양시 일산동구 호수로 595 (장항동),,,,,,127197,12,20031107090000,,,,126.763855,37.657058,6,20260421175459,,,일산호수공원,10400,41,285,VE,VE03,VE030500
경기도 고양시 일산동구 호수로 731 (장항동),,,,,,2744496,12,20210914225938,https://tong.visitkorea.or.kr/cms/resource/07/3513507_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/07/3513507_image3_1.jpg,Type1,126.757603,37.663895,6,20260312090840,,,일산호수공원 노래하는분수대,10400,41,285,VE,VE01,VE010400
경기 고양시 일산동구 장항동 903-1,,,,,,2733847,12,20210813192403,https://tong.visitkorea.or.kr/cms/resource/51/3513651_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/51/3513651_image3_1.jpg,Type1,126.7674,37.6499,6,20260312090840,,,일산호수공원 반려견놀이터,410380,41,285,VE,VE03,VE030500
경기도 수원시 팔달구 고화로 8 (매산로3가),,31,A05,A0502,A05020900,2892528,39,20221101142756,http://tong.visitkorea.or.kr/cms/resource/21/2892521_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2892521_image3_1.jpg,Type3,127.0081655416,37.2703835800,6,20250527141933,13,,일상엔,16456,41,115,FD,FD05,FD050100
경기도 여주시 신륵로 5 (천송동),,,,,,137483,32,20030901090000,https://tong.visitkorea.or.kr/cms/resource/61/2378161_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/61/2378161_image3_1.jpg,Type3,127.65078890258,37.3012616720789,6,20260225104817,,,일성남한강콘도&리조트,12636,41,670,VE,VE05,VE050200
경기도 남양주시 와부읍 경강로926번길 8-21,,31,A05,A0502,A05020100,2841462,39,20220823111835,http://tong.visitkorea.or.kr/cms/resource/54/2841454_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2841454_image3_1.jpg,Type3,127.2362478321,37.5567850286,6,20250512174734,9,,일심본가콩요리,12277,41,360,FD,FD01,FD010100
경기도 양주시 장흥면 유원지로 316-1,,31,A03,A0302,A03021700,2744522,28,20210914233832,http://tong.visitkorea.or.kr/cms/resource/55/2745655_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2745655_image3_1.jpg,Type3,126.9530582070,37.7082261966,6,20250623150500,18,,일영모자농원캠핑장,11524,41,630,AC,AC05,AC050100
경기도 양주시 장흥면 유원지로 176-77,,31,A03,A0302,A03021700,2730853,28,20210804222115,http://tong.visitkorea.or.kr/cms/resource/06/2731106_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/06/2731106_image3_1.JPG,Type3,126.9470534124,37.7007686240,6,20250620123614,18,,일영무두리캠핑장,11524,41,630,AC,AC05,AC050100
경기도 양주시 장흥면 유원지로 248,,31,A05,A0502,A05020100,2865765,39,20221012104214,http://tong.visitkorea.or.kr/cms/resource/56/2865756_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2865756_image3_1.jpg,Type3,126.9478837589,37.7054458719,6,20250801165822,18,,일영봉주르,11524,41,630,FD,FD01,FD010100
경기도 양주시 장흥면 삼상리,327,31,A02,A0201,A02010700,1289980,12,20110528030241,,,,126.9292133699,37.7009543924,6,20251216173758,18,,일영역,11524,41,630,HS,HS01,HS011100
경기도 양주시 장흥면 삼상리,176-16,,,,,125511,12,20060614090000,https://tong.visitkorea.or.kr/cms/resource/49/3516049_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/49/3516049_image3_1.jpg,Type1,126.9346,37.6959,6,20260317101258,,,일영유원지,11524,41,630,VE,VE03,VE030500
경기도 양주시 장흥면 유원지로 178,,31,A03,A0303,A03030700,3085240,28,20231006095020,http://tong.visitkorea.or.kr/cms/resource/23/3085223_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/23/3085223_image3_1.JPG,Type3,126.9461673547,37.7017490491,6,20250620093611,18,,일영한씨네,11524,41,630,LS,LS02,LS020700
경기도 양주시 장흥면 일영로 346-26,,31,A01,A0101,A01010700,2789674,12,20211209002236,http://tong.visitkorea.or.kr/cms/resource/18/3559518_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/3559518_image3_1.jpg,Type1,126.9237507018,37.6755322540,6,20251030175038,18,,일영허브랜드(숲길정원),11525,41,630,NA,NA04,NA040700
경기도 수원시 장안구 일월천로 77 (천천동),,,,,,3081125,12,20231129102923,https://tong.visitkorea.or.kr/cms/resource/24/3081124_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/24/3081124_image3_1.JPG,Type3,126.97779412357498,37.28689565209858,6,20260406145334,,,일월공원,16416,41,111,VE,VE03,VE030400
경기도 의정부시 동일로150번길 119 (장암동),,31,A05,A0502,A05020100,2830404,39,20220729141606,http://tong.visitkorea.or.kr/cms/resource/01/2830401_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2830401_image3_1.jpg,Type3,127.0581320545,37.7044979686,6,20250722144816,25,,일월담,11724,41,150,FD,FD01,FD010100
경기도 수원시 장안구 일월로 61 (천천동),,31,A01,A0101,A01010700,3076051,12,20231120153908,http://tong.visitkorea.or.kr/cms/resource/21/3386921_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/21/3386921_image3_1.JPG,Type1,126.9770345375,37.2881504113,6,20250429095341,13,,일월수목원,16416,41,111,NA,NA04,NA040700
경기도 수원시 장안구 일월로 61 (천천동),방문자센터 1층,31,A05,A0502,A05020900,3354946,39,20240828095327,http://tong.visitkorea.or.kr/cms/resource/47/3424347_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/47/3424347_image3_1.JPG,Type1,126.9773956180,37.2881059785,6,20241126165122,13,,일월수목원 카페 데이지원,16416,41,111,FD,FD05,FD050100
경기도 안성시 일죽면 금일로 495-6,,31,A05,A0502,A05020100,2863425,39,20221004162532,http://tong.visitkorea.or.kr/cms/resource/21/2863421_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/21/2863421_image3_1.jpeg,Type3,127.4782639989,37.0963371554,6,20250617104031,16,,일죽한우타운,17527,41,550,FD,FD01,FD010100
경기도 용인시 기흥구 동백중앙로 221 (중동),,31,A05,A0502,A05020100,2842616,39,20220824102611,,,,127.1505469920,37.2731719169,6,20250718163645,23,,일쩜오쭈꾸미,17006,41,463,FD,FD01,FD010100
경기도 군포시 한세로 44 (당정동),,31,A05,A0502,A05020100,2894167,39,20221102155842,http://tong.visitkorea.or.kr/cms/resource/52/2894152_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2894152_image3_1.jpg,Type3,126.9535072335,37.3476764261,6,20250626155231,7,,일품맛소,15853,41,410,FD,FD01,FD010100
경기도 의왕시 윗새우대북길 32 (초평동),,31,A05,A0502,A05020100,2904423,39,20221110110621,http://tong.visitkorea.or.kr/cms/resource/17/2904417_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2904417_image3_1.jpg,Type3,126.9416897551,37.3157438066,6,20250722093116,24,,일품명가,16108,41,430,FD,FD01,FD010100
경기도 용인시 기흥구 중부대로 521 (구갈동),,31,A05,A0502,A05020400,2846620,39,20220831111325,http://tong.visitkorea.or.kr/cms/resource/09/2846609_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/2846609_image3_1.jpg,Type3,127.1225856046,37.2743907183,6,20250718175816,23,,일품향,16976,41,463,FD,FD02,FD020100
경기도 남양주시 북한강로 1362-70 일피노카페,,,,,,2830308,39,20220729114108,,,,127.355332773276,37.6337622718744,6,20260225111520,,,일피노,12193,41,360,FD,FD05,FD050100
경기도 남양주시 화도읍 묵현로 105-1,,31,A05,A0502,A05020100,2876571,39,20221026164816,http://tong.visitkorea.or.kr/cms/resource/62/2876562_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2876562_image3_1.jpg,Type3,127.2921535205,37.6651567893,6,20250513133803,9,,일호갈비탕,12158,41,360,FD,FD01,FD010100
경기도 용인시 수지구 고기로 157,(동천동),31,A05,A0502,A05020100,2781845,39,20211126215045,http://tong.visitkorea.or.kr/cms/resource/39/2782339_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/2782339_image2_1.jpg,Type3,127.0870478376,37.3491925279,6,20250102173014,23,,일호점미역,16824,41,465,FD,FD01,FD010100
경기도 고양시 덕양구 흥도로 443-12 (성사동),,,,,,2834441,39,20220809113839,,,,126.85061947053856,37.644541302109566,6,20260326092041,,,임가네한우마을,10480,41,281,FD,FD01,FD010100
경기도 이천시 신둔면 경충대로 3134,,,,,,613810,39,20080825202313,,,,127.40350978145,37.3063196548247,6,20260415090707,,,임금님쌀밥집,17303,41,500,FD,FD01,FD010100
경기도 파주시 파평면 화석정로 98,"1, 2동",,,,,856258,39,20091104063444,,,,126.80267573300941,37.881585688043735,6,20260317101259,,,임꺽정한우마을,10809,41,480,FD,FD01,FD010100
경기도 연천군 연천읍 동막로25번길 170,,31,A02,A0201,A02010700,1955919,12,20141014234619,http://tong.visitkorea.or.kr/cms/resource/03/3382303_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/03/3382303_image3_1.JPG,Type3,127.0814048227,38.0925475781,6,20250319174548,21,,임장서원,11011,41,800,HS,HS01,HS010900
경기도 고양시 덕양구 세솔로1길 5-14 (삼송동),,31,A05,A0502,A05020900,2867732,39,20221014154507,http://tong.visitkorea.or.kr/cms/resource/21/2867721_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2867721_image3_1.jpg,Type3,126.8888795603,37.6517510635,6,20250421153500,2,,임종호커피,10589,41,281,FD,FD05,FD050100
경기도 연천군 미산면 청정로1706번길 119,,31,A03,A0302,A03021700,2734900,28,20210818223637,http://tong.visitkorea.or.kr/cms/resource/98/2735698_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/98/2735698_image2_1.JPG,Type3,127.0175979568,38.0523372276,6,20250702095205,21,,임진 물새롬센터오토캠핑장,11044,41,800,AC,AC05,AC050200
경기도 파주시 문산읍 임진각로 148-40,,,,,,3022911,12,20231023172519,https://tong.visitkorea.or.kr/cms/resource/01/3022901_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/01/3022901_image3_1.jpg,Type3,126.74474640589587,37.892013456157144,6,20260421161505,,,임진각 수풀누리,10808,41,480,VE,VE03,VE030100
경기도 파주시 문산읍 사목로 227,,31,A05,A0502,A05020100,2765108,39,20211029220110,http://tong.visitkorea.or.kr/cms/resource/81/2765081_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/81/2765081_image3_1.jpeg,Type3,126.7603040943,37.8866213861,6,20250731091258,27,,임진각샘뜰두부집,10818,41,480,FD,FD01,FD010100
경기도 연천군 중면 삼곶리,422,31,A01,A0101,A01010700,2841245,12,20220823100353,http://tong.visitkorea.or.kr/cms/resource/95/3092295_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/3092295_image3_1.jpg,Type1,127.0171734736,38.1313446498,6,20250904155051,21,,임진강 댑싸리정원,11004,41,800,NA,NA04,NA040700
경기도 파주시 문산읍 마정리 1400-5,,31,A02,A0201,A02011000,2539403,12,20180309194823,http://tong.visitkorea.or.kr/cms/resource/09/3540609_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/3540609_image3_1.jpg,Type1,126.7368089147,37.8905288430,6,20250923135130,27,,임진강 독개다리,10808,41,480,HS,HS04,HS040200
경기도 연천군 미산면 동이리,,31,A01,A0101,A01010500,2569474,12,20181124225643,,,,127.0154490945,38.0199326406,6,20250318143252,21,,임진강 주상절리 (한탄강 유네스코 세계지질공원),11047,41,800,NA,NA04,NA040400
